Title,Summary,Enrollment,Stars,Rating,Link
"
DaVinci Resolve 16 - The Complete Video Editing Course
","
Learn Video Editing in DaVinci Resolve 16 including Color Correction & Color Grading in DaVinci Resolve 16
","
25,259 students
",4.4," (1,582 ratings)",https://www.udemy.com/course/davinci-resolve15/
"
Learn Professional 2D Game Asset Graphic Design in Photoshop
","
Become an exquisite game designer and start creating game art today!
","
65,463 students
",4.7," (1,579 ratings)",https://www.udemy.com/course/learn-professional-2d-game-asset-graphic-design-in-photoshop/
"
GIMP 2.10 Made Easy for Beginners. Learn GIMP from a pro!
","
Learn GIMP from a pro photographer. Everything you need to know in 1 GIMP course for Linux, PC + MAC.
","
11,523 students
",4.7," (1,579 ratings)",https://www.udemy.com/course/gimp-made-easy/
"
Adobe After Effects CC - Motion Graphics Design & VFX
","
Learn the techniques to start your career as a Motion Graphic artist.
","
8,731 students
",4.7," (1,573 ratings)",https://www.udemy.com/course/become-a-motion-graphic-designer-using-after-effects/
"
The Ultimate 2D Game Character Design & Animation Course
","
Learn how to design and animate a character in Photoshop that can stand up as professional work
","
41,816 students
",4.5," (1,563 ratings)",https://www.udemy.com/course/the-ultimate-2d-game-character-design-animation-course/
"
Sculpting in Zbrush
","
Zbrush Made Easy! Ultimate Zbrush 3d sculpting course for beginners/intermediate.
","
6,868 students
",4.6," (1,549 ratings)",https://www.udemy.com/course/sculpting-in-zbrush/
"
Logo Design Masterclass: Learn Logo Design + Illustrator
","
Learn logo design with Adobe Illustrator CC by applying logo design principles and techniques. For beginners and beyond.
","
14,964 students
",4.3," (1,548 ratings)",https://www.udemy.com/course/become-a-professional-logo-designer/
"
The Complete WordPress Website Course
","
Master The Complete WordPress - Build any Dynamic WordPress Website without Programming with WordPress Custom Post types
","
32,682 students
",4.6," (1,542 ratings)",https://www.udemy.com/course/complete-wp-course/
"
Photoshop for Entrepreneurs - Design 11 Practical Projects
","
Learn Photoshop from scratch. Create 11 graphic design projects in Adobe Photoshop specifically for entrepreneurs.
","
67,058 students
",4.5," (1,532 ratings)",https://www.udemy.com/course/photoshop-for-entrepreneurs/
"
AutoCAD Electrical from beginner to expert
","
if you want to master AutoCAD for Electrical stream this course definitely for you.
","
 18,073 students
",4.0," (1,528 ratings)",https://www.udemy.com/course/learn-autocad-electrical-video-tutorial-training/
"
Adobe Illustrator CC Mastery: Zero to Hero in Illustrator
","
Illustrator introduction for beginners or illustrators who want to learn more about illustrator. Learn the essentials!
","
43,519 students
",4.5," (1,509 ratings)",https://www.udemy.com/course/illustrator-introduction/
"
Adobe Premiere Pro CC Tutorial - MasterClass Training
","
Adobe Premiere Pro CC tutorial for learning at your own pace from a pro. Over 18 hours of high quality training.
","
8,924 students
",4.5," (1,504 ratings)",https://www.udemy.com/course/adobe-premiere-pro-cc/
"
Design Awesome Infographics to Grab Customer Attention (A-Z)
","
The Ultimate Infographic Design Guide / Co-teaching with M.G.
","
69,504 students
",3.8," (1,501 ratings)",https://www.udemy.com/course/use-infographics-to-grab-customers-attention/
"
Master Digital Product Design: UX Research & UI Design
","
A complete design education for product designers: Research the user experience, then design a great user interface
","
7,673 students
",4.5," (1,499 ratings)",https://www.udemy.com/course/master-digital-product-design-ux-research-ui-design/
"
How to Build Habit-Forming Products
","
Learn how to design experiences users love. Uncover the secrets of businesses able to keep users coming back.
","
13,279 students
",4.5," (1,483 ratings)",https://www.udemy.com/course/how-to-build-habit-forming-technology/
"
Canva 2019 Master Course | Use Canva to Grow your Business
","
Design 20+ Graphics for your Business with a Canva Certified Teacher
","
7,255 students
",4.8," (1,400 ratings)",https://www.udemy.com/course/canva-master-course-graphic-design-for-beginners/
"
Digital Painting: From Sketch to Finished Product
","
A step by step guide to create amazing digital paintings using adobe photoshop.
","
7,382 students
",4.2," (1,380 ratings)",https://www.udemy.com/course/digital-painting-from-sketch-to-finished-product/
"
Responsive Design HTML CSS Web design - Dreamweaver CC
","
Learn HTML5 & CSS3 web design skills. Build beautiful responsive design websites in Dreamweaver CC
","
7,388 students
",4.5," (1,377 ratings)",https://www.udemy.com/course/illustrator-designs-to-dreamweaver-websites-using-templates/
"
Digitally Painting Light and Color: Amateur to Master
","
Learn the fundamentals of light and color and take your art to the next level.
","
23,603 students
",4.6," (1,372 ratings)",https://www.udemy.com/course/master-painting-light-and-color-amateur-to-advanced/
"
VSD - Static Timing Analysis - I
","
VLSI - Essential timing checks
","
3,666 students
",4.3," (1,372 ratings)",https://www.udemy.com/course/vlsi-academy-sta-checks/
"
3ds Max Mastery in 7 Hrs: Project Based Intro for Beginners
","
Use 3ds Max to follow along with these diverse 3d projects and finish with a strong knowledge of 3d software and tools
","
7,176 students
",4.4," (1,361 ratings)",https://www.udemy.com/course/learn-3ds-max/
"
Learn Blender 3D Modeling for Unity Video Game Development
","
Learn to Create or Edit Props, Design Levels, Apply Material and Simple Animations using Blender 3D for Unity Developers
","
9,844 students
",4.3," (1,360 ratings)",https://www.udemy.com/course/learn-blender-3d-modeling-for-unity-video-game-development/
"
Learn 3D Animation - The Ultimate NEW BLENDER 2.8 Course A-Z
","
A-Z Guide to Learning 3D Animation in the NEW Blender 2.8!
","
7,136 students
",4.5," (1,350 ratings)",https://www.udemy.com/course/ultimateblendercourse/
"
Adobe Illustrator Advanced Vector Artwork
","
Learn the secrets of creating every type of vector illustration you can think of from a real expert
","
7,761 students
",4.7," (1,344 ratings)",https://www.udemy.com/course/adobe-illustrator-advance-vector-artwork/
"
Become a UX Designer | Learn the Skills & Get the Job
","
UX based on real world examples. Gain powerful UX skills you can use to start a UX career or improve your projects.
","
11,553 students

",4.4," (1,340 ratings)",https://www.udemy.com/course/learn-real-world-ux/
"
UX Strategy Fundamentals
","
Practical principles and simple methods to make sure your app, site or system delivers GREAT UX!
","
6,888 students
",4.3," (1,331 ratings)",https://www.udemy.com/course/ux-strategy-fundamentals/
"
Geometric Dimensioning and Tolerancing (GD&T) : Basics
","
Learn the essential concepts of GD&T , for mechanical and manufacturing engineers with practice exercises
","
4,094 students
",4.2," (1,327 ratings)",https://www.udemy.com/course/geometric-dimensioning-and-tolerancing-basic-concepts/
"
Adobe Illustrator CC 2020 MasterClass
","
Full course of adobe illustrator by a simple way
","
104,938 students
",4.2," (1,324 ratings)",https://www.udemy.com/course/adobe-illustrator-cc-2020/
"
How to Draw Cartoon Characters In Procreate
","
Learn how to bring your cartoon characters to life using Procreate
","
5,083 students
",4.7," (1,299 ratings)",https://www.udemy.com/course/how-to-draw-cartoon-characters-in-procreate/
"
Graphic Design Masterclass Intermediate: The NEXT Level
","
Up Your Graphic Design Skills: Logo Design, Photo Manipulation, Package Design, Infographics, Portfolio Building, Grids!
","
15,585 students
",4.7," (1,290 ratings)",https://www.udemy.com/course/graphic-design-masterclass-the-next-level/
"
Design for Humanity: A New Perspective on User Experience
","
Design for inclusiveness by learning to challenge your vision, testing through stress cases, and analyzing real design
","
4,118 students
",4.3," (1,282 ratings)",https://www.udemy.com/course/design-for-humanity-a-new-perspective-on-user-experience/
"
Vector Drawing on the iPad with Affinity Designer
","
Master vector illustration in Affinity Designer on the iPad.
","
5,442 students
",4.7," (1,279 ratings)",https://www.udemy.com/course/vector-drawing-on-the-ipad-with-affinity-designer/
"
Digital Landscapes : Painting Environments with Photoshop
","
A step by step guide to create amazing digital environment paintings using adobe photoshop.
","
8,732 students
",4.4," (1,278 ratings)",https://www.udemy.com/course/digital-landscapes-painting-environments-with-photoshop/
"
Kinetic Typography in After Effects: Motion Graphics Course
","
Start creating your own kinetic typography videos, titles, and motion graphics in Adobe After Effects in just minutes!
","
65,453 students
",4.3," (1,273 ratings)",https://www.udemy.com/course/kinetic-typography-crash-course/
"
Blender Character Modeling For Beginners HD
","
Learn to Model a 3D Character In Blender
","
6,724 students
",4.5," (1,269 ratings)",https://www.udemy.com/course/blender-character-modeling-for-beginners-hd/
"
Blender Environment Artist: Create 3D Worlds
","
Learn Blender 2.8 basics & its Eevee Rendering Engine. Create 3D Assets For Video Games & Make Unique Environment Props
","
19,889 students
",4.5," (1,241 ratings)",https://www.udemy.com/course/blenderenvironment/
"
Learn Maya - A Beginners guide to Creating Realistic Scenes
","
Learn to create realistic models, texture, animate and render in Autodesk Maya from beginner level.
","
7,539 students
",4.5," (1,234 ratings)",https://www.udemy.com/course/learn-maya-for-beginners/
"
Logo Design Mastery In Adobe Illustrator
","
Learn Logo Design Theory, The Creative Process, How to Work With Clients & Master Adobe Illustrator Tools
","
5,141 students
",4.7," (1,234 ratings)",https://www.udemy.com/course/logo-design-mastery-in-adobe-illustrator/
"
Blender 2.8 Game Character Creation
","
Learn to Create Game Characters with Blender 2.8 and Unity
","
6,336 students
",4.7," (1,231 ratings)",https://www.udemy.com/course/blender-28-game-character-creation/
"
Learn Adobe InDesign: Design a Magazine and More in InDesign
","
Learn Adobe InDesign CC essentials and editorial design. Master Adobe InDesign for beginners by designing a magazine.
","
10,158 students
",4.5," (1,225 ratings)",https://www.udemy.com/course/indesign-course/
"
Mobile App Design in Photoshop From Scratch: Design Uber App
","
Learn Complete UI/UX design by Photoshop from Scratch and Design Uber app from Scratch
","
30,935 students
",3.7," (1,209 ratings)",https://www.udemy.com/course/mobile-app-design-by-photoshop-from-scratch-design-uber-app/
"
Mobile App Design from scratch with Sketch 3 : UX and UI
","
The new, improved and updated best-selling step by step guide to learn how to design a great mobile app.
","
23,327 students
",4.2," (1,197 ratings)",https://www.udemy.com/course/mobile-app-design-from-scratch/
"
Cinematography for 2D Animation Essentials
","
Improve your shots, make the audience feel
","
15,340 students
",4.4," (1,190 ratings)",https://www.udemy.com/course/cinematography-for-2d-animation/
"
Complete Flexbox Course: Learn CSS3 Flexbox in 2020
","
This tutorial teaches you how to use the new CSS3 Flexbox box model to create responsive web layouts more effectively!
","
8,453 students
",4.8," (1,189 ratings)",https://www.udemy.com/course/flexbox-tutorial/
"
Visual Effects for Games in Unity - Beginner To Intermediate
","
By the end of this course you will have started your own portfolio as a Triple-A Visual Effects artist for Games.
","
6,963 students
",4.6," (1,173 ratings)",https://www.udemy.com/course/vfx-for-games-in-unity-beginner-to-intermediate/
"
Adobe XD UI/UX Design, prototype, and handoff from scratch
","
Learn how to design and prototype apps and webpages using Adobe XD
","
5,864 students
",4.5," (1,168 ratings)",https://www.udemy.com/course/learn-adobe-xd-ux-designing-and-prototyping-from-scratch/
"
AutoCAD Beginners Course - Up & Running Quickly with AutoCAD
","
Learning to use AutoCAD quickly & professionally by creating as you learn
","
4,637 students
",4.5," (1,132 ratings)",https://www.udemy.com/course/autocad-2018-getting-started-quickly-with-autocad/
"
LaTeX for Professional Publications
","
Learn the basics of generating quality publications that effectively showcase your talent and skills.
","
4,158 students
",4.3," (1,130 ratings)",https://www.udemy.com/course/learn-latex/
